Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain,estGagnant
2018-09-25,36,27,18,15,46,3,10,0,139272150,False
2018-09-28,17,3,31,12,13,5,3,0,151876472,False
2018-09-28,34,18,45,12,23,1,11,0,151876472,False
2018-09-28,35,15,49,34,23,9,5,0,151876472,False
2018-09-28,2,4,8,27,50,2,9,0,151876472,True
2018-09-28,17,36,12,42,8,6,2,0,151876472,False
2018-10-04,39,42,37,8,4,2,9,0,17000000,False
2018-10-04,48,35,13,21,24,7,9,0,17000000,False
2018-10-04,2,10,15,45,4,4,11,0,17000000,False
2018-10-04,14,27,39,46,48,11,12,1,17000000,True
2018-10-04,36,25,20,5,11,6,2,0,17000000,False
2018-10-07,20,29,28,35,11,5,8,0,65538512,False
2018-10-07,27,4,15,26,9,8,3,0,65538512,False
2018-10-07,9,43,1,2,32,11,2,0,65538512,False
2018-10-07,4,48,43,34,3,1,9,0,65538512,False
2018-10-07,3,8,26,33,45,7,10,1,65538512,True
2018-10-08,31,12,13,47,9,8,9,0,83831487,False
2018-10-08,30,35,37,32,49,3,7,0,83831487,False
2018-10-08,45,42,39,22,11,2,6,0,83831487,False
2018-10-08,49,22,26,20,31,11,1,0,83831487,False
2018-10-08,18,20,36,43,44,3,9,0,83831487,True
2018-10-16,20,19,32,16,31,6,5,0,37140191,False
2018-10-16,44,47,49,18,15,1,9,0,37140191,False
2018-10-16,49,1,38,29,24,6,1,0,37140191,False
2018-10-16,32,26,20,11,10,11,7,0,37140191,False
2018-10-16,15,28,37,40,42,1,6,0,37140191,True
2018-10-19,48,28,19,49,47,10,9,0,49434483,False
2018-10-19,1,3,29,47,48,3,12,0,49434483,True
2018-10-19,3,31,9,8,5,4,10,0,49434483,False
2018-10-19,19,23,47,7,12,7,1,0,49434483,False
2018-10-19,21,24,1,31,33,1,5,0,49434483,False
2018-10-23,44,38,48,49,25,5,3,0,58925021,False
2018-10-23,22,23,10,37,28,3,6,0,58925021,False
2018-10-23,34,32,16,18,44,6,9,0,58925021,False
2018-10-23,1,2,5,21,32,2,12,0,58925021,True
2018-10-23,48,14,40,46,8,11,5,0,58925021,False
2018-10-26,25,10,33,1,5,7,2,0,72210652,False
2018-10-26,3,7,32,22,25,4,9,0,72210652,False
2018-10-26,32,35,24,33,16,1,11,0,72210652,False
2018-10-26,8,39,15,27,34,2,7,0,72210652,False
2018-10-26,5,18,21,31,35,6,9,0,72210652,True
2018-10-30,44,27,23,17,43,1,12,0,78587093,True
2018-10-30,17,32,18,25,48,5,3,0,78587093,False
2018-10-30,31,37,8,46,4,6,9,0,78587093,False
2018-10-30,15,40,25,2,45,4,7,0,78587093,False
2018-10-30,47,25,15,10,18,1,8,0,78587093,False
2018-11-05,6,40,45,48,24,6,11,0,17000000,False
2018-11-05,3,22,34,49,50,8,11,0,17000000,True
2018-11-05,2,21,36,45,49,5,1,0,17000000,False
2018-11-05,7,11,48,16,3,8,6,0,17000000,False
2018-11-05,2,9,20,41,46,2,4,0,17000000,False
2018-11-09,5,21,42,39,18,2,1,0,25114954,False
2018-11-09,49,15,43,3,28,9,11,0,25114954,False
2018-11-09,9,18,32,38,46,2,3,0,25114954,True
2018-11-09,15,32,28,30,4,9,11,0,25114954,False
2018-11-09,14,12,34,36,22,6,4,0,25114954,False
2018-11-12,4,7,13,23,42,1,3,0,77047465,True
2018-11-12,1,9,13,7,3,7,8,0,77047465,False
2018-11-12,33,26,17,19,48,6,8,0,77047465,False
2018-11-12,22,25,34,49,19,4,6,0,77047465,False
2018-11-12,27,17,4,7,26,11,4,0,77047465,False
2018-11-13,49,15,5,28,44,2,10,0,38112925,False
2018-11-13,29,1,15,47,23,5,1,0,38112925,False
2018-11-13,39,43,11,19,37,3,5,0,38112925,False
2018-11-13,2,7,10,13,42,3,6,0,38112925,True
2018-11-13,40,17,13,38,45,11,1,0,38112925,False
2018-11-16,9,10,13,28,41,1,12,1,50340148,True
2018-11-16,48,30,25,26,38,4,2,0,50340148,False
2018-11-16,18,35,38,11,37,4,11,0,50340148,False
2018-11-16,31,49,25,30,18,2,6,0,50340148,False
2018-11-16,39,28,32,12,2,10,11,0,50340148,False
2018-11-20,40,1,35,22,21,10,9,0,17000000,False
2018-11-20,6,19,39,45,48,7,12,0,17000000,True
2018-11-20,6,39,24,22,45,5,2,0,17000000,False
2018-11-20,9,46,39,33,31,4,1,0,17000000,False
2018-11-20,24,10,31,26,39,6,9,0,17000000,False
2018-11-23,25,30,5,26,8,3,10,0,28078913,True
2018-11-23,39,19,26,47,20,7,3,0,28078913,False
2018-11-23,11,33,35,21,27,11,8,0,28078913,False
2018-11-23,15,28,24,39,16,7,8,0,28078913,False
2018-11-23,16,14,35,18,30,10,2,0,28078913,False
2018-11-27,26,25,2,17,46,7,9,0,36531328,False
2018-11-27,15,2,47,28,30,9,4,0,36531328,False
2018-11-27,4,16,17,18,32,2,11,0,36531328,True
2018-11-27,41,9,36,13,6,10,6,0,36531328,False
2018-11-27,29,30,21,48,5,5,8,0,36531328,False
2018-11-30,12,5,20,18,25,9,4,0,48850310,False
2018-11-30,38,33,8,7,31,3,11,0,48850310,False
2018-11-30,18,27,2,19,49,10,9,0,48850310,False
2018-11-30,3,10,12,23,26,1,12,0,48850310,True
2018-11-30,25,30,9,28,44,1,4,0,48850310,False
2018-12-01,17,32,12,23,25,9,5,0,51154443,False
2018-12-01,9,44,41,33,2,6,1,0,51154443,False
2018-12-01,13,21,23,30,45,4,6,0,51154443,True
2018-12-01,3,26,29,48,37,5,2,0,51154443,False
2018-12-01,13,20,23,27,48,11,3,0,51154443,False
2018-12-06,33,27,37,16,30,5,4,0,17000000,False
2018-12-06,35,28,12,17,2,10,8,0,17000000,False
2018-12-06,39,30,27,36,45,7,9,0,17000000,False
2018-12-06,5,3,20,40,24,1,9,0,17000000,False
2018-12-06,7,21,23,36,38,6,8,0,17000000,True
2018-12-10,4,9,12,31,43,5,8,0,28511487,True
2018-12-10,21,46,42,44,29,11,2,0,28511487,False
2018-12-10,37,3,9,39,11,1,11,0,28511487,False
2018-12-10,33,49,8,6,22,7,6,0,28511487,False
2018-12-10,28,48,22,36,19,9,4,0,28511487,False
2018-12-14,13,49,38,41,26,2,9,0,85503050,False
2018-12-14,3,32,46,8,27,5,11,0,85503050,False
2018-12-14,12,29,38,42,44,2,12,0,85503050,True
2018-12-14,24,32,12,27,37,3,9,0,85503050,False
2018-12-14,6,33,46,27,7,1,2,0,85503050,False
2018-12-18,49,45,18,14,39,1,4,0,92347677,False
2018-12-18,35,44,37,24,13,11,5,0,92347677,False
2018-12-18,11,47,18,31,44,11,7,0,92347677,False
2018-12-18,1,9,18,39,48,5,7,0,92347677,True
2018-12-18,46,31,15,7,37,5,6,0,92347677,False
2018-12-21,21,11,31,17,12,11,2,0,102382992,False
2018-12-21,6,38,36,19,26,2,1,0,102382992,False
2018-12-21,32,4,11,16,34,3,4,0,102382992,False
2018-12-21,33,47,26,22,25,6,5,0,102382992,False
2018-12-21,2,12,15,34,50,3,4,0,102382992,True
2018-12-25,4,5,8,31,43,2,9,0,109785346,True
2018-12-25,30,14,24,3,25,1,8,0,109785346,False
2018-12-25,38,29,35,40,16,6,8,0,109785346,False
2018-12-25,37,31,7,8,28,1,6,0,109785346,False
2018-12-25,6,5,13,7,23,4,9,0,109785346,False
2018-12-28,15,7,16,39,35,2,4,0,120363454,False
2018-12-28,13,16,34,35,45,10,12,0,120363454,True
2018-12-28,37,29,21,19,16,7,2,0,120363454,False
2018-12-28,3,26,49,10,39,10,8,0,120363454,False
2018-12-28,19,14,47,42,49,5,10,0,120363454,False
2019-01-01,1,8,11,25,28,4,6,1,129645665,True
2019-01-01,27,2,7,39,15,6,2,0,129645665,False
2019-01-01,40,28,44,17,26,3,9,0,129645665,False
2019-01-01,20,40,31,37,28,3,5,0,129645665,False
2019-01-01,20,7,18,4,23,5,2,0,129645665,False
2019-01-02,47,4,20,35,39,4,5,0,120000000,False
2019-01-02,3,21,26,41,46,1,6,0,120000000,True
2019-01-02,15,28,21,22,19,5,1,0,120000000,False
2019-01-02,42,4,40,33,44,8,4,0,120000000,False
2019-01-02,34,28,5,25,23,4,11,0,120000000,False
2019-01-03,6,9,19,26,31,11,12,0,40737694,True
2019-01-03,23,7,38,36,31,4,5,0,40737694,False
2019-01-03,9,47,5,31,17,11,1,0,40737694,False
2019-01-03,11,8,31,45,43,11,8,0,40737694,False
2019-01-03,3,6,15,47,23,11,4,0,40737694,False
2019-01-10,2,11,18,40,46,1,4,0,190000000,True
2019-01-10,22,41,10,5,33,7,4,0,190000000,False
2019-01-10,8,33,7,31,28,2,10,0,190000000,False
2019-01-10,16,26,18,39,6,11,3,0,190000000,False
2019-01-10,3,25,14,17,4,2,1,0,190000000,False
2019-01-11,31,24,27,2,16,3,6,0,80266472,False
2019-01-11,14,5,36,37,47,5,7,0,80266472,False
2019-01-11,42,33,17,37,21,7,1,0,80266472,False
2019-01-11,2,20,39,44,48,5,7,0,80266472,True
2019-01-11,27,40,45,12,46,5,4,0,80266472,False
2019-01-15,3,5,7,30,23,6,8,0,47436060,False
2019-01-15,29,25,14,39,16,5,7,0,47436060,False
2019-01-15,33,22,35,25,29,3,6,0,47436060,True
2019-01-15,9,15,41,28,47,8,10,0,47436060,False
2019-01-15,41,4,6,35,44,4,3,0,47436060,False
2019-01-18,48,10,39,26,27,5,3,0,60264632,False
2019-01-18,20,49,11,31,2,11,10,0,60264632,False
2019-01-18,42,15,5,23,49,9,2,0,60264632,False
2019-01-18,18,3,8,31,40,4,6,0,60264632,False
2019-01-18,5,6,16,30,46,5,10,0,60264632,True
2019-01-22,18,24,10,42,28,7,11,0,70256484,False
2019-01-22,9,23,29,41,49,8,10,0,70256484,True
2019-01-22,45,39,18,29,16,6,2,0,70256484,False
2019-01-22,36,23,22,32,5,2,11,0,70256484,False
2019-01-22,43,35,9,12,26,5,7,0,70256484,False
2019-01-25,43,18,2,15,3,11,3,0,78799794,False
2019-01-25,33,5,38,25,10,1,4,0,78799794,False
2019-01-25,31,26,12,45,10,3,10,0,78799794,False
2019-01-25,1,6,13,15,16,6,10,0,78799794,True
2019-01-25,19,5,28,23,36,9,1,0,78799794,False
2019-01-29,46,18,34,12,27,4,8,0,85646002,False
2019-01-29,14,24,26,32,39,3,8,0,85646002,True
2019-01-29,8,14,15,13,31,11,3,0,85646002,False
2019-01-29,26,28,15,22,7,2,4,0,85646002,False
2019-01-29,17,12,42,1,36,7,10,0,85646002,False
2019-02-04,9,26,16,2,36,6,7,0,59503555,True
2019-02-04,37,30,41,48,40,6,7,0,59503555,False
2019-02-04,43,27,18,47,14,7,3,0,59503555,False
2019-02-04,45,7,3,5,18,1,6,0,59503555,False
2019-02-04,23,21,48,29,18,7,4,0,59503555,False
2019-02-07,25,7,17,18,2,8,6,0,67120223,False
2019-02-07,8,12,17,26,9,9,11,0,67120223,False
2019-02-07,19,44,11,29,45,12,8,0,67120223,True
2019-02-07,19,30,18,46,29,11,7,0,67120223,False
2019-02-07,47,14,48,15,31,9,2,0,67120223,False
2019-02-08,13,22,33,44,50,2,5,0,48088964,True
2019-02-08,45,24,38,28,36,7,8,0,48088964,False
2019-02-08,24,37,42,7,15,1,8,0,48088964,False
2019-02-08,42,44,13,1,33,7,2,0,48088964,False
2019-02-08,44,14,29,24,18,9,6,0,48088964,False
2019-02-15,43,4,12,34,9,4,11,0,164624365,False
2019-02-15,38,42,19,3,31,7,9,0,164624365,False
2019-02-15,31,20,42,16,39,11,1,0,164624365,False
2019-02-15,46,26,11,18,47,8,11,0,164624365,False
2019-02-15,15,27,34,38,49,2,10,0,164624365,True
2019-02-19,1,8,18,19,39,7,9,1,175475380,True
2019-02-19,48,40,28,10,11,8,9,0,175475380,False
2019-02-19,14,17,36,40,7,10,2,0,175475380,False
2019-02-19,5,9,14,1,25,1,10,0,175475380,False
2019-02-19,47,22,4,19,23,3,9,0,175475380,False
2019-02-22,36,46,26,31,42,10,9,0,17000000,False
2019-02-22,17,31,26,47,4,1,9,0,17000000,False
2019-02-22,2,31,42,6,19,1,2,0,17000000,False
2019-02-22,27,32,4,37,9,10,6,0,17000000,False
2019-02-22,3,27,29,33,50,3,7,0,17000000,True
2019-02-26,1,5,35,15,39,6,4,0,25879457,False
2019-02-26,45,25,20,1,5,6,2,0,25879457,False
2019-02-26,1,16,12,4,28,8,6,0,25879457,False
2019-02-26,3,15,29,35,47,3,4,0,25879457,True
2019-02-26,26,37,5,49,48,7,11,0,25879457,False
2019-03-05,2,9,20,27,43,5,6,0,17000000,True
2019-03-05,21,38,31,29,41,9,10,0,17000000,False
2019-03-05,10,7,2,45,8,4,5,0,17000000,False
2019-03-05,34,20,5,11,17,11,3,0,17000000,False
2019-03-05,20,32,10,18,11,3,11,0,17000000,False
2019-03-09,1,2,12,38,33,2,9,0,128170100,False
2019-03-09,44,37,41,45,5,1,3,0,128170100,False
2019-03-09,17,6,38,43,13,6,5,0,128170100,False
2019-03-09,7,11,38,39,44,7,10,0,128170100,True
2019-03-09,36,16,15,30,26,7,9,0,128170100,False
2019-03-12,27,45,34,19,33,1,3,0,48061132,False
2019-03-12,40,49,37,31,1,11,7,0,48061132,False
2019-03-12,45,43,1,24,39,2,5,0,48061132,False
2019-03-12,4,48,29,39,38,3,8,0,48061132,False
2019-03-12,18,31,32,38,48,4,12,1,48061132,True
2019-03-15,32,27,16,46,29,8,6,0,83410540,False
2019-03-15,27,12,11,21,2,10,11,0,83410540,False
2019-03-15,46,24,42,15,3,12,9,1,83410540,True
2019-03-15,7,21,23,20,35,3,6,0,83410540,False
2019-03-15,32,33,42,9,4,2,7,0,83410540,False
2019-03-19,47,33,27,20,34,3,9,0,17000000,False
2019-03-19,20,26,19,9,18,11,7,0,17000000,False
2019-03-19,42,27,23,41,3,4,2,0,17000000,False
2019-03-19,30,41,6,22,44,6,1,0,17000000,False
2019-03-19,1,6,9,34,47,7,12,0,17000000,True
2019-03-22,33,35,17,15,20,10,5,0,28719145,False
2019-03-22,25,44,2,35,42,10,4,0,28719145,False
2019-03-22,28,3,22,29,11,10,9,0,28719145,False
2019-03-22,20,19,4,46,6,1,2,0,28719145,False
2019-03-22,4,17,26,30,43,6,11,0,28719145,True
2019-03-26,33,18,28,43,6,1,11,0,37479115,False
2019-03-26,12,19,23,43,47,2,6,0,37479115,True
2019-03-26,34,39,41,25,47,10,4,0,37479115,False
2019-03-26,35,25,13,26,2,11,4,0,37479115,False
2019-03-26,4,3,6,21,49,8,4,0,37479115,False
2019-03-29,13,23,26,32,47,6,10,0,49918767,True
2019-03-29,46,45,39,7,28,9,6,0,49918767,False
2019-03-29,14,30,49,22,34,4,9,0,49918767,False
2019-03-29,31,48,4,18,3,8,6,0,49918767,False
2019-03-29,49,17,47,38,2,10,3,0,49918767,False
2019-04-01,35,38,37,25,44,10,2,0,17000000,False
2019-04-01,7,11,19,27,37,6,10,0,17000000,True
2019-04-01,27,19,44,38,31,11,4,0,17000000,False
2019-04-01,6,49,43,3,41,3,7,0,17000000,False
2019-04-01,2,33,38,21,6,10,1,0,17000000,False
2019-04-06,1,28,42,14,36,3,7,0,25380126,False
2019-04-06,43,46,16,10,3,2,6,0,25380126,False
2019-04-06,22,28,38,32,16,7,2,0,25380126,False
2019-04-06,31,32,9,39,41,8,2,0,25380126,True
2019-04-06,24,27,41,38,44,8,5,0,25380126,False
2019-04-10,6,9,35,41,44,6,9,0,190000000,True
2019-04-10,25,48,14,20,4,11,9,0,190000000,False
2019-04-10,35,34,32,48,2,6,1,0,190000000,False
2019-04-10,33,18,34,8,36,6,5,0,190000000,False
2019-04-10,32,20,41,4,43,11,9,0,190000000,False
2019-04-16,2,48,40,23,20,11,8,0,25270377,False
2019-04-16,39,13,7,48,43,2,9,0,25270377,False
2019-04-16,1,8,15,44,49,2,11,0,25270377,True
2019-04-16,3,15,41,47,45,6,8,0,25270377,False
2019-04-16,1,10,22,27,39,9,1,0,25270377,False
2019-04-19,7,8,32,41,49,5,11,0,36104655,True
2019-04-19,3,15,11,2,10,11,1,0,36104655,False
2019-04-19,20,35,26,38,19,5,4,0,36104655,False
2019-04-19,3,47,20,11,48,2,1,0,36104655,False
2019-04-19,28,9,4,19,41,2,7,0,36104655,False
2019-04-23,18,23,27,42,44,2,7,1,44153561,True
2019-04-23,16,20,13,24,38,4,9,0,44153561,False
2019-04-23,30,17,12,46,5,6,7,0,44153561,False
2019-04-23,20,16,14,27,39,2,4,0,44153561,False
2019-04-23,32,16,5,45,27,5,9,0,44153561,False
2019-04-26,35,48,4,30,37,6,5,0,17000000,False
2019-04-26,33,35,50,47,14,11,9,0,17000000,True
2019-04-26,3,32,21,2,48,2,3,0,17000000,False
2019-04-26,44,2,11,9,27,1,7,0,17000000,False
2019-04-26,6,10,9,25,16,3,2,0,17000000,False
2019-04-30,30,25,49,48,19,10,1,0,25326022,False
2019-04-30,5,12,20,26,48,2,11,1,25326022,True
2019-04-30,19,20,30,25,23,11,2,0,25326022,False
2019-04-30,35,11,6,38,5,2,9,0,25326022,False
2019-04-30,29,23,44,26,24,10,6,0,25326022,False
2019-05-02,28,32,8,37,6,4,7,0,129262876,False
2019-05-02,44,32,33,45,16,7,10,0,129262876,False
2019-05-02,2,29,12,32,37,1,11,0,129262876,False
2019-05-02,14,25,31,37,43,2,3,0,129262876,True
2019-05-02,47,30,37,39,12,8,7,0,129262876,False
2019-05-03,21,10,26,24,28,10,2,0,50394785,False
2019-05-03,12,22,27,20,30,10,6,0,50394785,False
2019-05-03,32,19,41,4,6,5,10,0,50394785,False
2019-05-03,45,39,31,4,29,9,10,0,50394785,False
2019-05-03,6,10,16,39,46,8,11,0,50394785,True
2019-05-04,46,4,24,44,36,5,9,0,72846386,False
2019-05-04,7,45,10,1,29,5,3,0,72846386,True
2019-05-04,42,40,35,28,7,8,5,0,72846386,False
2019-05-04,1,4,34,19,18,2,8,0,72846386,False
2019-05-04,16,48,35,45,14,3,7,0,72846386,False
2019-05-07,25,38,30,6,35,5,4,0,75229368,False
2019-05-07,19,16,46,21,11,1,2,0,75229368,False
2019-05-07,15,25,13,30,11,9,8,0,75229368,False
2019-05-07,35,47,38,3,26,1,8,0,75229368,False
2019-05-07,2,9,20,34,42,6,9,0,75229368,True
2019-05-11,40,12,34,38,28,5,4,0,87082433,False
2019-05-11,1,14,3,24,34,3,7,0,87082433,False
2019-05-11,9,14,25,33,48,2,12,0,87082433,True
2019-05-11,17,4,3,30,10,5,2,0,87082433,False
2019-05-11,5,33,32,11,20,7,2,0,87082433,False
2019-05-14,10,14,17,25,50,2,10,0,24956872,True
2019-05-14,12,37,14,2,6,5,8,0,24956872,False
2019-05-14,43,10,34,18,42,10,9,0,24956872,False
2019-05-14,3,2,25,10,34,6,8,0,24956872,False
2019-05-14,42,13,38,9,29,9,5,0,24956872,False
2019-05-17,25,28,46,10,24,6,5,0,36088260,False
2019-05-17,16,28,42,43,45,6,7,0,36088260,True
2019-05-17,25,18,33,1,3,3,2,0,36088260,False
2019-05-17,40,12,41,3,45,4,6,0,36088260,False
2019-05-17,48,26,41,14,19,9,1,0,36088260,False
2019-05-21,32,33,34,39,47,8,12,0,44599323,True
2019-05-21,34,35,26,36,23,2,1,0,44599323,False
2019-05-21,3,18,31,21,17,8,2,0,44599323,False
2019-05-21,28,27,6,23,4,2,4,0,44599323,False
2019-05-21,19,24,33,6,41,10,2,0,44599323,False
2019-05-24,41,16,26,25,23,5,11,0,56397248,False
2019-05-24,12,38,6,21,13,3,11,0,56397248,False
2019-05-24,14,21,30,3,7,10,1,0,56397248,False
2019-05-24,33,6,17,9,28,1,11,0,56397248,False
2019-05-24,5,16,23,30,49,6,7,0,56397248,True
2019-05-28,42,32,45,34,17,8,1,0,65353668,False
2019-05-28,3,41,5,28,22,10,5,0,65353668,False
2019-05-28,44,42,23,32,28,8,7,0,65353668,False
2019-05-28,45,19,15,43,37,7,6,0,65353668,False
2019-05-28,7,19,20,28,29,1,5,2,65353668,True
2019-05-31,30,47,6,31,10,11,10,0,17000000,False
2019-05-31,1,33,46,12,13,3,7,0,17000000,False
2019-05-31,6,44,29,3,19,4,9,0,17000000,False
2019-05-31,48,32,12,10,33,8,2,0,17000000,False
2019-05-31,1,23,24,26,35,1,11,0,17000000,True
2019-06-08,13,33,40,47,43,6,9,0,57394563,False
2019-06-08,27,22,49,30,21,4,7,0,57394563,False
2019-06-08,6,46,30,2,20,10,2,0,57394563,False
2019-06-08,21,7,39,3,43,7,9,0,57394563,False
2019-06-08,12,13,29,36,38,4,12,0,57394563,True
2019-06-09,39,30,10,49,36,2,7,0,139970283,False
2019-06-09,3,28,30,35,20,6,3,0,139970283,False
2019-06-09,23,7,2,43,41,1,4,0,139970283,False
2019-06-09,23,45,10,2,43,8,6,0,139970283,False
2019-06-09,10,13,22,40,48,2,5,0,139970283,True
2019-06-12,19,30,16,8,44,2,7,0,17000000,False
2019-06-12,15,23,6,20,3,2,11,0,17000000,False
2019-06-12,46,42,30,16,5,4,10,0,17000000,False
2019-06-12,27,30,4,25,23,1,3,0,17000000,False
2019-06-12,1,3,27,39,46,1,10,0,17000000,True
2019-06-14,32,44,12,27,19,1,10,0,17000000,False
2019-06-14,5,34,31,26,49,11,6,0,17000000,False
2019-06-14,29,25,39,20,24,1,5,0,17000000,False
2019-06-14,47,45,32,36,1,9,10,0,17000000,False
2019-06-14,1,13,30,31,39,2,7,0,17000000,True
2019-06-18,12,24,37,40,44,3,7,0,25307673,True
2019-06-18,41,37,4,48,36,2,10,0,25307673,False
2019-06-18,24,49,34,27,31,9,11,0,25307673,False
2019-06-18,33,18,14,35,21,5,7,0,25307673,False
2019-06-18,42,4,10,21,11,3,6,0,25307673,False
2019-06-21,32,24,38,49,5,5,7,0,36686125,False
2019-06-21,2,6,43,36,38,5,8,0,36686125,False
2019-06-21,16,32,47,41,46,10,3,0,36686125,False
2019-06-21,5,8,9,25,39,3,7,0,36686125,True
2019-06-21,14,21,1,34,39,4,1,0,36686125,False
2019-06-25,8,16,7,38,5,1,6,0,45289917,False
2019-06-25,15,13,45,35,27,1,9,0,45289917,False
2019-06-25,49,33,39,13,46,3,7,0,45289917,False
2019-06-25,6,26,27,34,46,1,9,0,45289917,True
2019-06-25,18,27,45,9,36,3,1,0,45289917,False
2019-06-28,19,37,42,21,3,1,10,0,57532742,False
2019-06-28,34,36,30,4,41,2,9,0,57532742,False
2019-06-28,1,3,16,33,49,2,11,0,57532742,True
2019-06-28,11,32,42,24,38,10,11,0,57532742,False
2019-06-28,29,26,38,16,33,11,6,0,57532742,False
2019-07-05,7,20,26,32,47,2,11,1,25024461,True
2019-07-05,35,6,15,18,19,3,11,0,25024461,False
2019-07-05,12,8,33,44,34,9,8,0,25024461,False
2019-07-05,30,27,41,25,42,3,8,0,25024461,False
2019-07-05,20,49,5,37,30,3,11,0,25024461,False
2019-07-06,41,33,16,47,28,1,7,0,130000000,False
2019-07-06,6,23,20,41,29,3,1,0,130000000,False
2019-07-06,1,4,16,20,34,2,5,0,130000000,True
2019-07-06,11,18,39,27,22,7,2,0,130000000,False
2019-07-06,7,4,23,41,3,8,7,0,130000000,False
2019-07-16,47,19,29,44,49,10,5,0,97518039,False
2019-07-16,38,21,4,16,48,5,3,0,97518039,False
2019-07-16,5,1,38,40,28,2,11,0,97518039,False
2019-07-16,5,2,32,24,31,2,5,0,97518039,False
2019-07-16,5,13,18,39,3,8,7,0,97518039,True
2019-07-19,15,26,25,11,34,8,6,0,107683454,False
2019-07-19,39,38,41,14,18,5,7,0,107683454,False
2019-07-19,12,29,45,19,16,1,7,0,107683454,False
2019-07-19,6,24,5,9,48,7,2,0,107683454,False
2019-07-19,13,14,17,26,28,2,7,1,107683454,True
2019-07-23,1,14,19,23,38,3,7,0,17000000,True
2019-07-23,24,23,33,30,43,5,1,0,17000000,False
2019-07-23,49,12,11,22,16,3,9,0,17000000,False
2019-07-23,33,28,34,23,3,10,2,0,17000000,False
2019-07-23,16,41,38,9,43,1,3,0,17000000,False
2019-07-26,32,23,36,10,49,10,6,0,27844950,False
2019-07-26,42,47,20,8,14,9,5,0,27844950,False
2019-07-26,30,36,21,29,35,7,5,0,27844950,False
2019-07-26,11,44,6,25,37,1,6,0,27844950,False
2019-07-26,2,5,27,37,42,3,10,0,27844950,True
2019-07-30,29,41,19,37,6,2,4,0,36345090,False
2019-07-30,25,3,18,9,27,11,5,0,36345090,False
2019-07-30,23,24,22,49,10,4,10,0,36345090,False
2019-07-30,21,47,2,10,17,1,4,0,36345090,False
2019-07-30,15,20,23,27,40,3,6,0,36345090,True
2019-08-01,3,19,22,31,32,2,11,0,25825451,True
2019-08-01,8,26,35,46,49,10,6,0,25825451,False
2019-08-01,36,17,4,11,39,4,5,0,25825451,False
2019-08-01,36,11,37,3,5,11,10,0,25825451,False
2019-08-01,47,44,29,30,33,4,11,0,25825451,False
2019-08-02,40,29,10,20,19,5,10,0,141607621,False
2019-08-02,8,48,39,31,24,7,10,0,141607621,False
2019-08-02,33,35,38,1,11,11,10,0,141607621,False
2019-08-02,11,12,13,39,46,7,10,0,141607621,True
2019-08-02,2,10,20,7,35,4,3,0,141607621,False
2019-08-03,17,18,19,24,40,4,8,0,63920702,True
2019-08-03,18,4,32,14,17,3,7,0,63920702,False
2019-08-03,5,48,32,40,43,9,11,0,63920702,False
2019-08-03,9,48,22,28,20,5,11,0,63920702,False
2019-08-03,43,4,31,36,47,1,3,0,63920702,False
2019-08-10,7,10,15,44,49,3,12,1,190000000,True
2019-08-10,32,45,13,29,19,9,6,0,190000000,False
2019-08-10,30,5,44,16,47,10,5,0,190000000,False
2019-08-10,6,1,13,27,24,3,10,0,190000000,False
2019-08-10,30,49,17,33,48,10,11,0,190000000,False
2019-08-11,11,48,1,25,13,6,5,0,97372165,False
2019-08-11,25,12,26,4,35,9,1,0,97372165,False
2019-08-11,19,6,43,18,45,9,4,0,97372165,False
2019-08-11,47,45,39,49,32,1,3,0,97372165,False
2019-08-11,8,17,20,23,45,2,8,0,97372165,True
2019-08-13,11,1,43,36,40,11,4,0,76458286,False
2019-08-13,3,49,30,43,34,1,6,0,76458286,False
2019-08-13,17,13,9,16,49,6,8,0,76458286,False
2019-08-13,13,29,31,33,40,2,3,0,76458286,True
2019-08-13,28,46,42,4,25,6,8,0,76458286,False
2019-08-16,9,10,27,37,42,1,5,0,84510207,True
2019-08-16,15,23,49,9,35,1,3,0,84510207,False
2019-08-16,47,13,14,5,19,8,9,0,84510207,False
2019-08-16,37,20,33,44,21,8,2,0,84510207,False
2019-08-16,44,12,19,24,9,9,8,0,84510207,False
2019-08-20,47,11,43,28,10,7,2,0,91270047,False
2019-08-20,15,6,37,28,20,11,1,0,91270047,False
2019-08-20,20,22,23,24,37,1,4,0,91270047,True
2019-08-20,34,23,24,2,15,4,7,0,91270047,False
2019-08-20,31,11,13,36,38,7,1,0,91270047,False
2019-08-23,23,14,34,36,33,4,5,0,100840609,False
2019-08-23,3,30,46,17,11,1,8,0,100840609,False
2019-08-23,36,1,2,11,17,2,5,0,100840609,False
2019-08-23,4,17,35,42,45,2,8,0,100840609,True
2019-08-23,5,10,31,3,32,4,5,0,100840609,False
2019-08-27,6,39,31,30,11,1,3,0,108433046,False
2019-08-27,15,14,34,46,33,5,3,0,108433046,False
2019-08-27,49,19,26,48,29,5,6,0,108433046,False
2019-08-27,35,27,42,33,30,4,9,0,108433046,False
2019-08-27,8,26,35,43,47,1,9,0,108433046,True
2019-08-30,47,27,46,19,25,5,3,0,119176433,False
2019-08-30,42,49,35,28,33,8,6,0,119176433,False
2019-08-30,39,24,28,29,46,8,4,0,119176433,False
2019-08-30,38,39,44,4,21,9,8,0,119176433,False
2019-08-30,25,27,45,46,49,4,6,0,119176433,True
